asset_id,snapshot_date,material,diameter_mm,install_year,age_years,prior_break_count,break_within_horizon,horizon_years,street,snapshot_origin
32880,1989-01-07,CI,200.0,1962.0,27.0,0,0,5,RIVERBEND DR,negative_T_minus_H_minus_5y
14330,1989-01-08,CI,150.0,1953.0,36.0,0,0,5,FIFE AVE,negative_T_minus_H_minus_5y
8780,1989-01-08,CI,150.0,1963.0,26.0,0,0,5,CYPRUS DR,negative_T_minus_H_minus_5y
95846,1989-01-08,CI,150.0,1963.0,26.0,0,0,5,BIRCHCLIFF AVE,negative_T_minus_H_minus_5y
17380,1989-01-09,CI,150.0,1953.0,36.0,0,0,5,GREENFIELD AVE,negative_T_minus_H_minus_3y
20030,1989-01-09,CI,150.0,1963.0,26.0,0,0,5,HUGO CRES,negative_T_minus_H_minus_4y
33490,1989-01-09,CI,150.0,1967.0,22.0,0,0,5,ROSEWOOD DR,negative_T_minus_H_minus_5y
90616,1989-01-09,CI,200.0,1953.0,36.0,0,0,5,SECOND AVE,negative_T_minus_H_minus_5y
133896,1989-01-10,DI,150.0,1979.0,10.0,0,0,5,HILLCREST LANE,negative_T_minus_H_minus_5y
8890,1989-01-10,CI,150.0,1966.0,23.0,0,0,5,DALEWOOD DR,negative_T_minus_H_minus_5y
92678,1989-01-10,CI,100.0,1954.0,35.0,0,0,5,GOLFVIEW PL,negative_T_minus_H_minus_5y
34950,1989-01-11,CI,150.0,1965.0,24.0,0,0,5,SHUH AVE,negative_T_minus_H_minus_5y
41030,1989-01-13,CI,150.0,1952.0,37.0,0,0,5,WEBER ST E,negative_T_minus_H_minus_3y
43030,1989-01-13,CI,300.0,1971.0,18.0,0,0,5,WESTWOOD DR,negative_T_minus_H_minus_5y
7190,1989-01-13,CI,150.0,1964.0,25.0,0,0,5,CHRISTINE CRES,negative_T_minus_H_minus_3y
92920,1989-01-13,CI,150.0,1955.0,34.0,0,0,5,DONALD ST,negative_T_minus_H_minus_4y
21430,1989-01-14,CI,250.0,1889.0,100.0,0,0,5,KING ST W,negative_T_minus_H_minus_3y
33440,1989-01-14,CI,150.0,1959.0,30.0,0,0,5,ROSEMOUNT DR,negative_T_minus_H_minus_5y
33530,1989-01-14,CI,150.0,1959.0,30.0,0,0,5,ROSS AVE,negative_T_minus_H_minus_5y
33920,1989-01-14,CI,150.0,1954.0,35.0,0,0,5,SANDRA AVE,negative_T_minus_H_minus_5y
40440,1989-01-15,CI,150.0,1988.0,1.0,0,0,5,WARREN RD,negative_T_minus_H_minus_3y
85016,1989-01-15,CI,150.0,1967.0,22.0,0,0,5,THALER AVE,negative_T_minus_H_minus_3y
18690,1989-01-16,CI,150.0,1960.0,29.0,0,0,5,HICKSON DR,negative_T_minus_H_minus_5y
24390,1989-01-18,CI,150.0,1948.0,41.0,0,0,5,LANG CRES,negative_T_minus_H_minus_4y
41030,1989-01-18,CI,150.0,1952.0,37.0,0,0,5,WEBER ST E,negative_T_minus_H_minus_4y
290,1989-01-19,CI,150.0,1958.0,31.0,1,0,5,ABERDEEN RD,negative_T_minus_H_minus_3y
33550,1989-01-19,CI,150.0,1959.0,30.0,0,0,5,ROSS AVE,negative_T_minus_H_minus_5y
5510,1989-01-20,CI,150.0,1967.0,22.0,0,0,5,CARNABY CRES,negative_T_minus_H_minus_5y
7940,1989-01-20,DI,150.0,1966.0,23.0,0,0,5,CONWAY DR,negative_T_minus_H_minus_4y
17720,1989-01-22,CI,150.0,1957.0,32.0,0,0,5,GUELPH ST,negative_T_minus_H_minus_5y
4430,1989-01-22,DI,150.0,1952.0,37.0,0,0,5,BRICK ST,negative_T_minus_H_minus_5y
87330,1989-01-22,DI,300.0,1989.0,0.0,0,0,5,HIDDEN VALLEY RD,negative_T_minus_H_minus_3y
89516,1989-01-22,CI,150.0,1966.0,23.0,0,0,5,CONWAY DR,negative_T_minus_H_minus_4y
34680,1989-01-23,CI,150.0,1946.0,43.0,0,0,5,SHELDON AVE N,negative_T_minus_H_minus_5y
38490,1989-01-23,CI,150.0,1966.0,23.0,0,0,5,TUPPER CRES,negative_T_minus_H_minus_4y
92202,1989-01-23,CI,150.0,1967.0,22.0,0,0,5,GAY CRES,negative_T_minus_H_minus_4y
32160,1989-01-24,CI,150.0,1963.0,26.0,0,0,5,RENNIE DR,negative_T_minus_H_minus_4y
4430,1989-01-24,DI,150.0,1952.0,37.0,0,0,5,BRICK ST,negative_T_minus_H_minus_5y
27560,1989-01-25,CI,150.0,1958.0,31.0,0,0,5,MUNROE ST,negative_T_minus_H_minus_3y
3990,1989-01-26,CI,150.0,1965.0,24.0,0,0,5,BRADLEY DR,negative_T_minus_H_minus_5y
24610,1989-01-27,CI,150.0,1958.0,31.0,0,0,5,LYNDHURST DR,negative_T_minus_H_minus_3y
41030,1989-01-27,CI,150.0,1952.0,37.0,0,0,5,WEBER ST E,negative_T_minus_H_minus_3y
41040,1989-01-27,DI,300.0,1965.0,24.0,0,0,5,WEBER ST E,negative_T_minus_H_minus_3y
76747,1989-01-28,CI,150.0,1940.0,49.0,0,0,5,STIRLING AVE S,negative_T_minus_H_minus_5y
9590,1989-01-29,CI,150.0,1958.0,31.0,0,0,5,DOON RD,negative_T_minus_H_minus_3y
38550,1989-01-31,CI,150.0,1954.0,35.0,0,0,5,UNION BLVD,negative_T_minus_H_minus_5y
14020,1989-02-05,DI,100.0,1958.0,31.0,0,0,5,FARMBROOK PL,negative_T_minus_H_minus_3y
28280,1989-02-05,DI,200.0,1967.0,22.0,0,0,5,OLD CHICOPEE DR,negative_T_minus_H_minus_5y
6710,1989-02-05,CI,100.0,1922.0,67.0,0,0,5,CHARLES ST E,negative_T_minus_H_minus_5y
85100,1989-02-05,DI,150.0,1965.0,24.0,0,0,5,STRATHCONA CRES,negative_T_minus_H_minus_3y
20620,1989-02-10,CI,150.0,1951.0,38.0,0,0,5,JOHNSTON ST,negative_T_minus_H_minus_3y
32170,1989-02-12,CI,150.0,1963.0,26.0,0,0,5,RENNIE DR,negative_T_minus_H_minus_3y
26970,1989-02-14,CI,200.0,1965.0,24.0,0,0,5,MONTCALM DR,negative_T_minus_H_minus_4y
6940,1989-02-14,CI,150.0,1960.0,29.0,0,0,5,CHARLOTTE CRES,negative_T_minus_H_minus_4y
14830,1989-02-15,CI,200.0,1962.0,27.0,0,0,5,FOREST HILL DR,negative_T_minus_H_minus_3y
4430,1989-02-15,DI,150.0,1952.0,37.0,0,0,5,BRICK ST,negative_T_minus_H_minus_4y
8370,1989-02-15,CI,300.0,1963.0,26.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_5y
27910,1989-02-16,CI,100.0,1958.0,31.0,0,0,5,NOEL CRES,negative_T_minus_H_minus_5y
33550,1989-02-17,CI,150.0,1959.0,30.0,0,0,5,ROSS AVE,negative_T_minus_H_minus_5y
37620,1989-02-17,CI,150.0,1961.0,28.0,0,0,5,THALER AVE,negative_T_minus_H_minus_5y
5830,1989-02-17,DI,150.0,1966.0,23.0,0,0,5,CECILE DR,negative_T_minus_H_minus_5y
780,1989-02-17,CI,150.0,1959.0,30.0,0,0,5,ARCHER PL,negative_T_minus_H_minus_5y
33990,1989-02-18,CI,150.0,1963.0,26.0,0,0,5,SCENIC DR,negative_T_minus_H_minus_5y
5830,1989-02-18,DI,150.0,1966.0,23.0,0,0,5,CECILE DR,negative_T_minus_H_minus_5y
18000,1989-02-19,CI,200.0,1967.0,22.0,0,0,5,HANSON AVE,negative_T_minus_H_minus_4y
31770,1989-02-19,CI,150.0,1949.0,40.0,0,0,5,QUEENS BLVD,negative_T_minus_H_minus_5y
8870,1989-02-19,DI,150.0,1972.0,17.0,0,0,5,DALEGROVE DR,negative_T_minus_H_minus_5y
4430,1989-02-20,DI,150.0,1952.0,37.0,0,0,5,BRICK ST,negative_T_minus_H_minus_4y
35140,1989-02-21,CI,150.0,1953.0,36.0,0,0,5,SIXTH AVE,negative_T_minus_H_minus_3y
5110,1989-02-22,CI,100.0,1955.0,34.0,0,0,5,BURN PL,negative_T_minus_H_minus_4y
15330,1989-02-25,CI,300.0,1963.0,26.0,0,0,5,FRANKLIN ST N,negative_T_minus_H_minus_4y
76519,1989-03-01,CI,150.0,1968.0,21.0,0,0,5,HALIFAX DR,negative_T_minus_H_minus_3y
29110,1989-03-02,CI,100.0,1955.0,34.0,0,0,5,ORCHARD PARK CRES,negative_T_minus_H_minus_4y
15830,1989-03-06,CI,150.0,1967.0,22.0,0,0,5,FURNESS DR,negative_T_minus_H_minus_5y
7970,1989-03-08,CI,150.0,1966.0,23.0,0,0,5,CONWAY DR,negative_T_minus_H_minus_3y
20260,1989-03-10,CI,150.0,1967.0,22.0,0,0,5,INDIAN RD,negative_T_minus_H_minus_4y
23480,1989-03-10,CI,150.0,1948.0,41.0,0,0,5,LANG CRES,negative_T_minus_H_minus_3y
21210,1989-03-12,CI,150.0,1958.0,31.0,0,0,5,KENWOOD DR,negative_T_minus_H_minus_5y
34220,1989-03-17,CI,150.0,1963.0,26.0,0,0,5,SECORD AVE,negative_T_minus_H_minus_4y
8940,1989-03-19,CI,150.0,1964.0,25.0,0,0,5,DANIEL AVE,negative_T_minus_H_minus_4y
20090,1989-03-20,CI,150.0,1966.0,23.0,0,0,5,HUNTLEY CRES,negative_T_minus_H_minus_4y
76519,1989-03-20,CI,150.0,1968.0,21.0,0,0,5,HALIFAX DR,negative_T_minus_H_minus_3y
17800,1989-03-24,CI,150.0,1966.0,23.0,0,0,5,HALIFAX DR,negative_T_minus_H_minus_4y
6940,1989-03-26,CI,150.0,1960.0,29.0,0,0,5,CHARLOTTE CRES,negative_T_minus_H_minus_4y
7160,1989-03-27,DI,150.0,1968.0,21.0,0,0,5,CHOPIN DR,negative_T_minus_H_minus_3y
32160,1989-03-28,CI,150.0,1963.0,26.0,0,0,5,RENNIE DR,negative_T_minus_H_minus_3y
5610,1989-03-28,DI,200.0,1966.0,23.0,0,0,5,CARSON DR,negative_T_minus_H_minus_4y
5610,1989-03-31,DI,200.0,1966.0,23.0,0,0,5,CARSON DR,negative_T_minus_H_minus_4y
32170,1989-04-08,CI,150.0,1963.0,26.0,0,0,5,RENNIE DR,negative_T_minus_H_minus_5y
18210,1989-04-09,CI,200.0,1967.0,22.0,0,0,5,HAYWARD AVE,negative_T_minus_H_minus_3y
20520,1989-04-09,CI,150.0,1947.0,42.0,0,0,5,JACKSON AVE,negative_T_minus_H_minus_5y
76747,1989-04-09,CI,150.0,1940.0,49.0,0,0,5,STIRLING AVE S,negative_T_minus_H_minus_3y
20520,1989-04-10,CI,150.0,1947.0,42.0,0,0,5,JACKSON AVE,negative_T_minus_H_minus_5y
14950,1989-04-15,CI,150.0,1958.0,31.0,0,0,5,FOREST HILL DR,negative_T_minus_H_minus_3y
82752,1989-04-15,CI,300.0,1964.0,25.0,0,0,5,GAGE AVE,negative_T_minus_H_minus_3y
8860,1989-04-18,DI,150.0,1969.0,20.0,0,0,5,DALEGROVE DR,negative_T_minus_H_minus_3y
30520,1989-04-21,CI,150.0,1966.0,23.0,0,0,5,PENROSE AVE,negative_T_minus_H_minus_5y
42160,1989-05-05,DI,300.0,1973.0,16.0,0,0,5,WESTHEIGHTS DR,negative_T_minus_H_minus_4y
4430,1989-05-05,DI,150.0,1952.0,37.0,0,0,5,BRICK ST,negative_T_minus_H_minus_3y
23470,1989-05-07,CI,150.0,1961.0,28.0,0,0,5,LANG CRES,negative_T_minus_H_minus_5y
24390,1989-05-07,CI,150.0,1948.0,41.0,0,0,5,LANG CRES,negative_T_minus_H_minus_5y
18310,1989-05-10,DI,300.0,1969.0,20.0,0,0,5,HAZELGLEN DR,negative_T_minus_H_minus_4y
76729,1989-05-12,DI,150.0,1967.0,22.0,0,0,5,HAYWARD AVE,negative_T_minus_H_minus_4y
84006,1989-05-12,DI,150.0,1967.0,22.0,0,0,5,HAYWARD AVE,negative_T_minus_H_minus_4y
2000,1989-05-13,CI,300.0,1957.0,32.0,0,0,5,BELMONT AVE W,negative_T_minus_H_minus_5y
2860,1989-05-21,CI,150.0,1963.0,26.0,0,0,5,BIRCHCLIFF AVE,negative_T_minus_H_minus_5y
8630,1989-06-01,DI,300.0,1989.0,0.0,0,0,5,CRESTVIEW PL,negative_T_minus_H_minus_5y
29620,1989-06-07,CI,150.0,1929.0,60.0,0,0,5,OTTAWA ST S,negative_T_minus_H_minus_5y
7150,1989-06-09,DI,150.0,1968.0,21.0,0,0,5,CHOPIN DR,negative_T_minus_H_minus_3y
86012,1989-06-10,DI,150.0,1970.0,19.0,0,0,5,GLEN PARK CRES,negative_T_minus_H_minus_3y
34900,1989-06-17,CI,150.0,1960.0,29.0,0,0,5,SHIRLEY AVE,negative_T_minus_H_minus_3y
24390,1989-06-26,CI,150.0,1948.0,41.0,0,0,5,LANG CRES,negative_T_minus_H_minus_3y
82752,1989-06-27,CI,300.0,1964.0,25.0,0,0,5,GAGE AVE,negative_T_minus_H_minus_3y
18310,1989-06-28,DI,300.0,1969.0,20.0,0,0,5,HAZELGLEN DR,negative_T_minus_H_minus_5y
2500,1989-06-28,DI,300.0,1970.0,19.0,0,0,5,CHARLES ST E,negative_T_minus_H_minus_3y
21040,1989-06-29,CI,150.0,1958.0,31.0,0,0,5,KENNETH AVE,negative_T_minus_H_minus_4y
31100,1989-07-02,CI,150.0,1964.0,25.0,0,0,5,PRINCE ST,negative_T_minus_H_minus_3y
8870,1989-07-05,DI,150.0,1972.0,17.0,0,0,5,DALEGROVE DR,negative_T_minus_H_minus_5y
87366,1989-07-06,CPP,1200.0,1989.0,0.0,0,0,5,BLEAMS RD,negative_T_minus_H_minus_3y
23370,1989-07-07,CI,150.0,1923.0,66.0,0,0,5,LANCASTER ST W,negative_T_minus_H_minus_4y
33050,1989-07-07,CI,300.0,1935.0,54.0,0,0,5,ROCKWAY DR,negative_T_minus_H_minus_4y
76569,1989-07-07,CI,250.0,1889.0,100.0,0,0,5,KING ST W,negative_T_minus_H_minus_5y
20670,1989-07-11,CI,200.0,1965.0,24.0,0,0,5,JOSEPH ST,negative_T_minus_H_minus_3y
16540,1989-07-12,DI,150.0,1970.0,19.0,0,0,5,GLEN AVON CRES,negative_T_minus_H_minus_5y
42320,1989-07-24,DI,200.0,1975.0,14.0,0,0,5,WESTHEIGHTS DR,negative_T_minus_H_minus_5y
86864,1989-07-28,DI,150.0,1968.0,21.0,0,0,5,MARKWOOD DR,negative_T_minus_H_minus_5y
38270,1989-07-29,DI,300.0,1973.0,16.0,0,0,5,TRILLIUM DR,negative_T_minus_H_minus_5y
7160,1989-07-31,DI,150.0,1968.0,21.0,0,0,5,CHOPIN DR,negative_T_minus_H_minus_5y
4104575,1989-08-11,XXX,25.0,1974.0,15.0,0,0,5,WESTHEIGHTS DR,negative_T_minus_H_minus_4y
90576,1989-08-11,DI,150.0,1970.0,19.0,0,0,5,GLEN AVON CRES,negative_T_minus_H_minus_4y
90576,1989-08-13,DI,150.0,1970.0,19.0,0,0,5,GLEN AVON CRES,negative_T_minus_H_minus_4y
92238,1989-08-17,DI,150.0,1972.0,17.0,0,0,5,HILLBROOK CRES,negative_T_minus_H_minus_5y
8860,1989-08-21,DI,150.0,1969.0,20.0,0,0,5,DALEGROVE DR,negative_T_minus_H_minus_5y
20330,1989-08-23,DI,150.0,1969.0,20.0,0,0,5,INGLESIDE DR,negative_T_minus_H_minus_4y
8860,1989-08-26,DI,150.0,1969.0,20.0,0,0,5,DALEGROVE DR,negative_T_minus_H_minus_4y
86368,1989-08-28,DI,150.0,1968.0,21.0,0,0,5,KIMBERLY CRES,negative_T_minus_H_minus_5y
14090,1989-08-30,DI,200.0,1974.0,15.0,0,0,5,FARRIER DR,negative_T_minus_H_minus_5y
26210,1989-09-04,DI,150.0,1969.0,20.0,0,0,5,MEADOWBROOK DR,negative_T_minus_H_minus_4y
32170,1989-09-05,CI,150.0,1963.0,26.0,0,0,5,RENNIE DR,negative_T_minus_H_minus_3y
20330,1989-09-07,DI,150.0,1969.0,20.0,0,0,5,INGLESIDE DR,negative_T_minus_H_minus_4y
8860,1989-09-07,DI,150.0,1969.0,20.0,0,0,5,DALEGROVE DR,negative_T_minus_H_minus_3y
30530,1989-09-10,DI,150.0,1971.0,18.0,0,0,5,PEPPERWOOD CRES,negative_T_minus_H_minus_4y
8430,1989-09-11,DI,300.0,1970.0,19.0,0,0,5,COURTLAND AVE E,negative_T_minus_H_minus_3y
19080,1989-09-14,CI,150.0,1952.0,37.0,0,0,5,HIGHLAND RD E,negative_T_minus_H_minus_5y
25740,1989-09-18,CI,150.0,1951.0,38.0,0,0,5,MAUSSER AVE,negative_T_minus_H_minus_5y
33660,1989-09-18,DI,200.0,1973.0,16.0,0,0,5,ROYAL ORCHARD DR,negative_T_minus_H_minus_4y
11170,1989-10-04,DI,150.0,1967.0,22.0,0,0,5,EASTWOOD DR,negative_T_minus_H_minus_5y
18990,1989-10-06,DI,300.0,1964.0,25.0,0,0,5,HIGHLAND RD W,negative_T_minus_H_minus_5y
20560,1989-10-07,CI,150.0,1961.0,28.0,0,0,5,JANSEN AVE,negative_T_minus_H_minus_5y
13660,1989-10-12,CI,150.0,1954.0,35.0,0,0,5,ETON DR,negative_T_minus_H_minus_5y
20030,1989-10-15,CI,150.0,1963.0,26.0,0,0,5,HUGO CRES,negative_T_minus_H_minus_5y
33760,1989-10-18,CI,150.0,1963.0,26.0,0,0,5,RUSKVIEW RD,negative_T_minus_H_minus_3y
17170,1989-10-19,CI,200.0,1964.0,25.0,0,0,5,GREENBROOK DR,negative_T_minus_H_minus_3y
35270,1989-10-19,CI,150.0,1958.0,31.0,0,0,5,SOUTHMOOR DR,negative_T_minus_H_minus_4y
35130,1989-10-21,CI,150.0,1965.0,24.0,0,0,5,SIMPSON AVE,negative_T_minus_H_minus_5y
5040,1989-10-21,CI,150.0,1958.0,31.0,0,0,5,BURBANK RD,negative_T_minus_H_minus_3y
61670,1989-10-23,PVC,150.0,1970.0,19.0,0,0,5,INGLESIDE DR,negative_T_minus_H_minus_4y
19590,1989-10-24,DI,150.0,1964.0,25.0,0,0,5,HOFFMAN ST,negative_T_minus_H_minus_5y
8790,1989-10-24,CI,150.0,1960.0,29.0,0,0,5,CYPRUS DR,negative_T_minus_H_minus_5y
35030,1989-10-25,CI,150.0,1967.0,22.0,0,0,5,SILVERSPRING CRES,negative_T_minus_H_minus_4y
5510,1989-10-25,CI,150.0,1967.0,22.0,0,0,5,CARNABY CRES,negative_T_minus_H_minus_4y
90210,1989-10-25,CI,150.0,1967.0,22.0,0,0,5,CARNABY CRES,negative_T_minus_H_minus_5y
93272,1989-10-27,DI,200.0,1959.0,30.0,0,0,5,HANSON AVE,negative_T_minus_H_minus_4y
7760,1989-10-28,CI,150.0,1966.0,23.0,0,0,5,CONFEDERATION DR,negative_T_minus_H_minus_5y
31170,1989-10-31,CI,150.0,1954.0,35.0,0,0,5,PROSPECT AVE,negative_T_minus_H_minus_3y
93516,1989-11-01,CI,150.0,1974.0,15.0,0,0,5,UPLANDS DR,negative_T_minus_H_minus_4y
42050,1989-11-04,CI,150.0,1959.0,30.0,0,0,5,WESTGATE WALK,negative_T_minus_H_minus_3y
17230,1989-11-05,CI,200.0,1957.0,32.0,0,0,5,GREENBROOK DR,negative_T_minus_H_minus_4y
24240,1989-11-05,CI,150.0,1965.0,24.0,0,0,5,LORRAINE AVE,negative_T_minus_H_minus_3y
20440,1989-11-06,CI,150.0,1966.0,23.0,0,0,5,INWOOD DR,negative_T_minus_H_minus_3y
40750,1989-11-06,DI,150.0,1966.0,23.0,0,0,5,WAYNE DR,negative_T_minus_H_minus_5y
7730,1989-11-07,CI,150.0,1966.0,23.0,0,0,5,CONFEDERATION DR,negative_T_minus_H_minus_5y
3770,1989-11-08,CI,150.0,1967.0,22.0,0,0,5,BONNYLYN DR,negative_T_minus_H_minus_4y
32730,1989-11-10,CI,150.0,1959.0,30.0,0,0,5,RIVER RD E,negative_T_minus_H_minus_5y
41690,1989-11-11,CI,300.0,1929.0,60.0,0,0,5,WELLINGTON ST N,negative_T_minus_H_minus_4y
37530,1989-11-12,CI,150.0,1951.0,38.0,0,0,5,TAMROTH CLOSE,negative_T_minus_H_minus_4y
35030,1989-11-13,CI,150.0,1967.0,22.0,0,0,5,SILVERSPRING CRES,negative_T_minus_H_minus_4y
20570,1989-11-14,CI,150.0,1961.0,28.0,0,0,5,JANSEN AVE,negative_T_minus_H_minus_5y
43570,1989-11-14,CI,200.0,1954.0,35.0,0,0,5,WILSON AVE,negative_T_minus_H_minus_3y
20470,1989-11-16,CI,150.0,1955.0,34.0,0,0,5,ISLINGTON AVE,negative_T_minus_H_minus_3y
36520,1989-11-16,CI,150.0,1962.0,27.0,0,0,5,STONYBROOK DR,negative_T_minus_H_minus_4y
19620,1989-11-17,CI,150.0,1936.0,53.0,0,0,5,HOFFMAN ST,negative_T_minus_H_minus_3y
3640,1989-11-17,CI,150.0,1956.0,33.0,0,0,5,BLUERIDGE AVE,negative_T_minus_H_minus_3y
32160,1989-11-18,CI,150.0,1963.0,26.0,0,0,5,RENNIE DR,negative_T_minus_H_minus_4y
270,1989-11-20,CI,150.0,1958.0,31.0,0,0,5,ABERDEEN RD,negative_T_minus_H_minus_4y
33750,1989-11-20,CI,150.0,1963.0,26.0,0,0,5,RUSKVIEW RD,negative_T_minus_H_minus_4y
18680,1989-11-22,CI,150.0,1960.0,29.0,0,0,5,HICKSON DR,negative_T_minus_H_minus_5y
14780,1989-11-23,DI,200.0,1964.0,25.0,0,0,5,FOREST HILL DR,negative_T_minus_H_minus_4y
42530,1989-11-23,CI,150.0,1959.0,30.0,0,0,5,WESTMOUNT RD E,negative_T_minus_H_minus_4y
29830,1989-11-24,DI,150.0,1966.0,23.0,0,0,5,OVERLEA DR,negative_T_minus_H_minus_5y
57990,1989-11-25,CI,150.0,1959.0,30.0,0,0,5,EVERGREEN CRES,negative_T_minus_H_minus_4y
29630,1989-11-26,CI,150.0,1923.0,66.0,0,0,5,OTTAWA ST S,negative_T_minus_H_minus_3y
5510,1989-11-26,CI,150.0,1967.0,22.0,0,0,5,CARNABY CRES,negative_T_minus_H_minus_3y
19660,1989-11-27,CI,150.0,1956.0,33.0,0,0,5,HOFFMAN ST,negative_T_minus_H_minus_4y
64130,1989-11-27,CI,150.0,1966.0,23.0,0,0,5,INVERNESS DR,negative_T_minus_H_minus_4y
7140,1989-11-27,DI,150.0,1965.0,24.0,0,0,5,CHICOPEE TERR,negative_T_minus_H_minus_5y
4000,1989-11-28,CI,150.0,1965.0,24.0,0,0,5,BRADLEY DR,negative_T_minus_H_minus_3y
900,1989-11-28,CI,150.0,1953.0,36.0,0,0,5,ARLINGTON BLVD,negative_T_minus_H_minus_5y
7300,1989-11-30,CI,150.0,1956.0,33.0,0,0,5,CLAREMONT AVE,negative_T_minus_H_minus_3y
5250,1989-12-03,CI,150.0,1954.0,35.0,0,0,5,CAMBRIDGE AVE,negative_T_minus_H_minus_5y
19740,1989-12-04,CI,150.0,1967.0,22.0,0,0,5,HOLBORN DR,negative_T_minus_H_minus_3y
85432,1989-12-04,CI,150.0,1971.0,18.0,0,0,5,BROOKSIDE CRES,negative_T_minus_H_minus_4y
27810,1989-12-09,CI,150.0,1960.0,29.0,0,0,5,NINE PINES RD,negative_T_minus_H_minus_5y
32320,1989-12-09,CI,150.0,1960.0,29.0,0,0,5,RIPPLEWOOD CRES,negative_T_minus_H_minus_3y
33760,1989-12-10,CI,150.0,1963.0,26.0,0,0,5,RUSKVIEW RD,negative_T_minus_H_minus_3y
34860,1989-12-10,CI,150.0,1954.0,35.0,0,0,5,SHERWOOD AVE,negative_T_minus_H_minus_3y
20580,1989-12-11,CI,150.0,1970.0,19.0,0,0,5,JANSEN AVE,negative_T_minus_H_minus_5y
18700,1989-12-12,CI,150.0,1960.0,29.0,0,0,5,HICKSON DR,negative_T_minus_H_minus_3y
290,1989-12-12,CI,150.0,1958.0,31.0,1,0,5,ABERDEEN RD,negative_T_minus_H_minus_3y
14850,1989-12-14,CI,200.0,1962.0,27.0,0,0,5,FOREST HILL DR,negative_T_minus_H_minus_5y
5190,1989-12-14,CI,150.0,1962.0,27.0,0,0,5,CAIT AVE,negative_T_minus_H_minus_3y
5720,1989-12-15,CI,150.0,1960.0,29.0,0,0,5,CARWOOD AVE,negative_T_minus_H_minus_4y
17290,1989-12-16,CI,300.0,1957.0,32.0,0,0,5,GREENBROOK DR,negative_T_minus_H_minus_4y
28270,1989-12-16,DI,200.0,1967.0,22.0,0,0,5,OLD CHICOPEE DR,negative_T_minus_H_minus_5y
36510,1989-12-16,CI,150.0,1962.0,27.0,0,0,5,STONYBROOK DR,negative_T_minus_H_minus_3y
21870,1989-12-18,CI,100.0,1937.0,52.0,0,0,5,KING ST E,negative_T_minus_H_minus_4y
36540,1989-12-18,CI,150.0,1958.0,31.0,0,0,5,STONYBROOK DR,negative_T_minus_H_minus_4y
92028,1989-12-18,CI,150.0,1957.0,32.0,0,0,5,CORNELL AVE,negative_T_minus_H_minus_4y
440,1989-12-19,DI,300.0,1978.0,11.0,0,0,5,SCHWEITZER ST,negative_T_minus_H_minus_5y
133896,1989-12-21,DI,150.0,1979.0,10.0,0,0,5,HILLCREST LANE,negative_T_minus_H_minus_4y
40740,1989-12-21,CI,150.0,1966.0,23.0,0,0,5,WAYNE DR,negative_T_minus_H_minus_4y
24580,1989-12-23,CI,150.0,1961.0,28.0,0,0,5,LYLE PL,negative_T_minus_H_minus_5y
26950,1989-12-23,DI,200.0,1965.0,24.0,0,0,5,MONTCALM DR,negative_T_minus_H_minus_4y
29200,1989-12-23,CI,150.0,1952.0,37.0,0,0,5,OTTAWA ST N,negative_T_minus_H_minus_4y
30980,1989-12-23,CI,150.0,1962.0,27.0,0,0,5,PLAZA CRT,negative_T_minus_H_minus_3y
79964,1989-12-23,CI,150.0,1948.0,41.0,0,0,5,LANG CRES,negative_T_minus_H_minus_3y
1330,1989-12-24,CI,200.0,1961.0,28.0,0,0,5,AVON RD,negative_T_minus_H_minus_4y
3990,1989-12-24,CI,150.0,1965.0,24.0,0,0,5,BRADLEY DR,negative_T_minus_H_minus_4y
19090,1989-12-27,CI,300.0,1955.0,34.0,0,0,5,HIGHLAND RD E,negative_T_minus_H_minus_4y
4125488,1989-12-28,XXX,25.0,1987.0,2.0,0,0,5,BIEHN DR,negative_T_minus_H_minus_5y
5710,1989-12-30,CI,150.0,1958.0,31.0,0,0,5,CARWOOD AVE,negative_T_minus_H_minus_4y
32090,1989-12-31,CI,150.0,1962.0,27.0,0,0,5,RANDERSON AVE,negative_T_minus_H_minus_3y
33810,1989-12-31,CI,150.0,1964.0,25.0,0,0,5,RUTHERFORD DR,negative_T_minus_H_minus_5y
19660,1990-01-01,CI,150.0,1956.0,34.0,0,1,5,HOFFMAN ST,positive_T_minus_H
20280,1990-01-01,CI,150.0,1967.0,23.0,0,0,5,INDIAN RD,negative_T_minus_H_minus_5y
29860,1990-01-01,CI,150.0,1964.0,26.0,0,0,5,OWEN AVE,negative_T_minus_H_minus_2y
33540,1990-01-01,CI,150.0,1959.0,31.0,0,0,5,ROSS AVE,negative_T_minus_H_minus_2y
41030,1990-01-01,CI,150.0,1952.0,38.0,0,0,5,WEBER ST E,negative_T_minus_H_minus_4y
96228,1990-01-01,CI,150.0,1963.0,27.0,0,0,5,HUGO CRES,negative_T_minus_H_minus_1y
11630,1990-01-02,CI,150.0,1956.0,34.0,0,0,5,EIGHTH AVE,negative_T_minus_H_minus_5y
31890,1990-01-02,CI,150.0,1966.0,24.0,0,0,5,QUEENSTON DR,negative_T_minus_H_minus_2y
29200,1990-01-03,CI,150.0,1952.0,38.0,0,0,5,OTTAWA ST N,negative_T_minus_H_minus_5y
